acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
10378	9_160_b_2583	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_160_b_2584	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_160_b_2585	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_160_b_2586	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_160_b_2587	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_160_b_2588	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_161_a_2589	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10378	9_161_a_2590	D	0.923	devendrasuri	dhevendrasuri	agent-proposed:approve:D-exact_after_key_repair
10478	9_182_a_3053	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10478	9_182_a_3054	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10478	9_182_a_3055	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10478	9_182_a_3056	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10478	9_182_a_3057	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10479	9_182_a_3053	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10479	9_182_a_3054	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10479	9_182_a_3055	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10479	9_182_a_3056	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10479	9_182_a_3057	D	0.923	dravyasuddhi	dhravyasuddhi	agent-proposed:approve:D-exact_after_key_repair
10186	9_96_a_1553	D	0.923	dusanoddhara	dhusanoddhara	agent-proposed:approve:D-exact_after_key_repair
10186	9_96_a_1554	D	0.923	dusanoddhara	dhusanoddhara	agent-proposed:approve:D-exact_after_key_repair
10186	9_96_a_1555	D	0.923	dusanoddhara	dhusanoddhara	agent-proposed:approve:D-exact_after_key_repair
10110	9_79_a_1252	D	0.929	durgapaddhati	dhurgapaddhati	agent-proposed:approve:D-exact_after_key_repair
10318	9_132_a_2222	D	0.929	devikalpalata	dhevikalpalata	agent-proposed:approve:D-exact_after_key_repair
10400	9_167_b_2722	D	0.929	desikopanisad	dhesikopanisad	agent-proposed:approve:D-exact_after_key_repair
10572	9_207_b_3586	D	0.923	dvitiyakalpa	dhvitiyakalpa	agent-proposed:approve:D-exact_after_key_repair
10355	9_143_a_2420	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
10355	9_149_b_2421	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
10355	9_149_b_2422	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
10355	9_149_b_2423	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
10355	9_150_a_2427	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
31031	9_143_a_2420	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
31031	9_149_b_2421	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
31031	9_149_b_2422	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
31031	9_149_b_2423	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
31031	9_150_a_2427	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
33724	9_143_a_2420	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
33724	9_149_b_2421	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
33724	9_149_b_2422	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
33724	9_149_b_2423	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
33724	9_150_a_2427	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
40206	9_143_a_2420	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
40206	9_149_b_2421	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
40206	9_149_b_2422	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
40206	9_149_b_2423	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
40206	9_150_a_2427	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
44079	9_143_a_2420	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
44079	9_149_b_2421	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
44079	9_149_b_2422	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
44079	9_149_b_2423	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
44079	9_150_a_2427	D	0.923	devimahatmya	dhevimahatmya	agent-proposed:approve:D-exact_after_key_repair
10474	9_181_a_3021	D	0.923	dravyapataka	dhravyapataka	agent-proposed:approve:D-exact_after_key_repair
9902	9_22_a_351	D	0.933	damodarabhatta	dhamodarabhatta	agent-proposed:approve:D-exact_after_key_repair
9902	9_22_a_352	D	0.933	damodarabhatta	dhamodarabhatta	agent-proposed:approve:D-exact_after_key_repair
9902	9_22_a_353	D	0.933	damodarabhatta	dhamodarabhatta	agent-proposed:approve:D-exact_after_key_repair
9902	9_22_a_354	D	0.933	damodarabhatta	dhamodarabhatta	agent-proposed:approve:D-exact_after_key_repair
9902	9_22_b_355	D	0.933	damodarabhatta	dhamodarabhatta	agent-proposed:approve:D-exact_after_key_repair
10192.1	9_98_b_1605	D	0.933	drstantasataka	dhrstantasataka	agent-proposed:approve:D-exact_after_key_repair
31019	9_98_b_1605	D	0.933	drstantasataka	dhrstantasataka	agent-proposed:approve:D-exact_after_key_repair
33662	9_67_a_1036	D	0.933	dipavratakatha	dhipavratakatha	agent-proposed:approve:D-exact_after_key_repair
10225	9_106_a_1759	D	0.933	devatavaripuja	dhevatavaripuja	agent-proposed:approve:D-exact_after_key_repair
31023	9_106_a_1759	D	0.933	devatavaripuja	dhevatavaripuja	agent-proposed:approve:D-exact_after_key_repair
9747	8_349_b_5354	D	0.933	dasarathastava	dhasarathastava	agent-proposed:approve:D-exact_after_key_repair
10252	9_112_a_1856	D	0.923	devanibandha	dhevanibandha	agent-proposed:approve:D-exact_after_key_repair
10088	9_76_a_1187	D	0.933	durgaslokartha	dhurgaslokartha	agent-proposed:approve:D-exact_after_key_repair
9558	8_306_a_4574	D	0.933	dandinirahasya	dhandinirahasya	agent-proposed:approve:D-exact_after_key_repair
43989	9_35_a_573	D	0.933	digdahalaksana	dhigdahalaksana	agent-proposed:approve:D-exact_after_key_repair
10203	9_102_a_1670	D	0.923	devaganadeva	dhevaganadeva	agent-proposed:approve:D-exact_after_key_repair
44061	9_124_a_2093	D	0.923	devasalimata	dhevasalimata	agent-proposed:approve:D-exact_after_key_repair
10337	9_137_b_2336	D	0.929	deviparicarya	dheviparicarya	agent-proposed:approve:D-exact_after_key_repair
9566	8_306_b_4586	D	0.933	dattakakuthara	dhattakakuthara	agent-proposed:approve:D-exact_after_key_repair
10304	9_129_a_2155	D	0.933	devangacaritra	dhevangacaritra	agent-proposed:approve:D-exact_after_key_repair
9592	8_312_b_4713	D	0.933	dattasmrtisara	dhattasmrtisara	agent-proposed:approve:D-exact_after_key_repair
9780	8_361_a_5520	D	0.933	dasaphalotsava	dhasaphalotsava	agent-proposed:approve:D-exact_after_key_repair
9956	9_38_b_618	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_38_b_619	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_38_b_620	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_38_b_621	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_39_a_623	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_39_a_624	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_39_a_625	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_38_b_618	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_38_b_619	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_38_b_620	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_38_b_621	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_39_a_623	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_39_a_624	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9961	9_39_a_625	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_38_b_618	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_38_b_619	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_38_b_620	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_38_b_621	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_39_a_623	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_39_a_624	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
33640	9_39_a_625	D	0.933	dinakarabhatta	dhinakarabhatta	agent-proposed:approve:D-exact_after_key_repair
9956	9_47_a_767	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9956	9_47_a_768	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9956	9_47_a_769	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9956	9_47_a_770	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9956	9_47_a_771	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9961	9_47_a_767	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9961	9_47_a_768	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9961	9_47_a_769	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9961	9_47_a_770	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
9961	9_47_a_771	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
33640	9_47_a_767	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
33640	9_47_a_768	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
33640	9_47_a_769	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
33640	9_47_a_770	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
33640	9_47_a_771	D	0.867	dinakarabhatta	dhivakarabhatta	agent-proposed:reject:D-edit_distance_unsupported
10429	9_172_a_2810	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
10429	9_172_a_2811	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
10429	9_172_a_2812	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33750	9_172_a_2810	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33750	9_172_a_2811	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33750	9_172_a_2812	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33751	9_172_a_2810	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33751	9_172_a_2811	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
33751	9_172_a_2812	D	0.933	daivajnavilasa	dhaivajnavilasa	agent-proposed:approve:D-exact_after_key_repair
10051	9_65_a_1004	D	0.929	dipadanavidhi	dhipadanavidhi	agent-proposed:approve:D-exact_after_key_repair
33659	9_65_a_1004	D	0.929	dipadanavidhi	dhipadanavidhi	agent-proposed:approve:D-exact_after_key_repair
33660	9_65_a_1004	D	0.929	dipadanavidhi	dhipadanavidhi	agent-proposed:approve:D-exact_after_key_repair
33643	9_41_b_665	D	0.933	dinacaryaphala	dhinacaryaphala	agent-proposed:approve:D-exact_after_key_repair
10285	9_121_a_2045	D	0.933	devaramabhatta	dhevaramabhatta	agent-proposed:approve:D-exact_after_key_repair
10285	9_121_a_2046	D	0.933	devaramabhatta	dhevaramabhatta	agent-proposed:approve:D-exact_after_key_repair
10288	9_121_a_2045	D	0.933	devaramabhatta	dhevaramabhatta	agent-proposed:approve:D-exact_after_key_repair
10288	9_121_a_2046	D	0.933	devaramabhatta	dhevaramabhatta	agent-proposed:approve:D-exact_after_key_repair
10285	9_118_a_1991	D	0.867	devaramabhatta	dhevarajabhatta	agent-proposed:reject:D-person_vs_work
10288	9_118_a_1991	D	0.867	devaramabhatta	dhevarajabhatta	agent-proposed:reject:D-edit_distance_unsupported
9660	8_329_b_5017	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
9660	8_330_a_5018	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
9660	8_330_b_5019	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
30965	8_329_b_5017	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
30965	8_330_a_5018	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
30965	8_330_b_5019	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
33560	8_329_b_5017	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
33560	8_330_a_5018	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
33560	8_330_b_5019	D	0.933	darsapurnamasa	dharsapurnamasa	agent-proposed:approve:D-exact_after_key_repair
9842	9_9_b_142	D	0.929	danaratnakara	dhanaratnakara	agent-proposed:approve:D-exact_after_key_repair
30984	9_9_b_142	D	0.929	danaratnakara	dhanaratnakara	agent-proposed:approve:D-exact_after_key_repair
9776	8_343_b_5216	D	0.929	dasacintamani	dhasacintamani	agent-proposed:approve:D-exact_after_key_repair
9776	8_360_a_5484	D	0.929	dasacintamani	dhasacintamani	agent-proposed:approve:D-exact_after_key_repair
10396	9_165_b_2668	D	0.933	desarajacarita	dhesarajacarita	agent-proposed:approve:D-exact_after_key_repair
9840	9_9_b_136	D	0.929	danamuktavali	dhanamuktavali	agent-proposed:approve:D-exact_after_key_repair
44000	9_54_a_902	D	0.923	diksanirnaya	dhiksanirnaya	agent-proposed:approve:D-exact_after_key_repair
9802	9_3_a_39	D	0.929	danakalpataru	dhanakalpataru	agent-proposed:approve:D-exact_after_key_repair
30980	9_3_a_39	D	0.929	danakalpataru	dhanakalpataru	agent-proposed:approve:D-exact_after_key_repair
43945	9_3_a_39	D	0.929	danakalpataru	dhanakalpataru	agent-proposed:approve:D-exact_after_key_repair
9855	9_13_b_188	D	0.923	danasaravali	dhanasaravali	agent-proposed:approve:D-exact_after_key_repair
10434	9_172_b_2823	D	0.923	daivapariksa	dhaivapariksa	agent-proposed:approve:D-exact_after_key_repair
9907	9_20_b_330	D	0.933	damodaratantra	dhamodaratantra	agent-proposed:approve:D-exact_after_key_repair
4252.1	9_49_a_792	D	0.933	divirakisoraka	dhivirakisoraka	agent-proposed:approve:D-exact_after_key_repair
33713	9_131_b_2208	D	0.933	devikamahatmya	dhevikamahatmya	agent-proposed:approve:D-exact_after_key_repair
33605	8_365_a_5597	D	0.857	dasahadikarman	dhasahadikarma	agent-proposed:approve:D-stem_variant
10316	9_131_b_2202	D	0.923	devavatarana	dhevavatarana	agent-proposed:approve:D-exact_after_key_repair
9889	9_23_a_372	D	0.933	damodarasarman	dhamodarasarman	agent-proposed:approve:D-exact_after_key_repair
9949	9_36_a_596	D	0.923	digvijayesti	dhigvijayesti	agent-proposed:approve:D-exact_after_key_repair
33638	9_36_a_596	D	0.923	digvijayesti	dhigvijayesti	agent-proposed:approve:D-exact_after_key_repair
10116	9_80_b_1271	D	0.933	durgapratistha	dhurgapratistha	agent-proposed:approve:D-exact_after_key_repair
10445	9_174_b_2894	D	0.929	dohadaprakara	dhohadaprakara	agent-proposed:approve:D-exact_after_key_repair
9836	9_8_b_124	D	0.923	danamanohara	dhanamanohara	agent-proposed:approve:D-exact_after_key_repair
9836	9_8_b_125	D	0.923	danamanohara	dhanamanohara	agent-proposed:approve:D-exact_after_key_repair
30982	9_8_b_124	D	0.923	danamanohara	dhanamanohara	agent-proposed:approve:D-exact_after_key_repair
30982	9_8_b_125	D	0.923	danamanohara	dhanamanohara	agent-proposed:approve:D-exact_after_key_repair
9695	8_337_b_5129	D	0.923	darsasraddha	dharsasraddha	agent-proposed:approve:D-exact_after_key_repair
30971	8_337_b_5129	D	0.923	darsasraddha	dharsasraddha	agent-proposed:approve:D-exact_after_key_repair
10108	9_79_a_1247	D	0.929	durgapancanga	dhurgapancanga	agent-proposed:approve:D-exact_after_key_repair
33671	9_79_a_1247	D	0.929	durgapancanga	dhurgapancanga	agent-proposed:approve:D-exact_after_key_repair
44011	9_79_a_1247	D	0.929	durgapancanga	dhurgapancanga	agent-proposed:approve:D-exact_after_key_repair
10075	9_72_b_1126	D	0.929	dusvapnasanti	dhusvapnasanti	agent-proposed:approve:D-exact_after_key_repair
33665	9_72_b_1126	D	0.929	dusvapnasanti	dhusvapnasanti	agent-proposed:approve:D-exact_after_key_repair
10545	9_30_b_465	D	0.867	dvarakamahatmya	dharikamahatmya	agent-proposed:reject:D-edit_distance_unsupported
14506.1	9_30_b_465	D	0.867	dvarakamahatmya	dharikamahatmya	agent-proposed:reject:D-edit_distance_unsupported
31038	9_30_b_465	D	0.867	dvarakamahatmya	dharikamahatmya	agent-proposed:reject:D-edit_distance_unsupported
40218	9_30_b_465	D	0.867	dvarakamahatmya	dharikamahatmya	agent-proposed:reject:D-edit_distance_unsupported
44129	9_30_b_465	D	0.867	dvarakamahatmya	dharikamahatmya	agent-proposed:reject:D-edit_distance_unsupported
10068	9_70_a_1069	D	0.929	dipikaprakasa	dhipikaprakasa	agent-proposed:approve:D-exact_after_key_repair
10068	9_70_a_1070	D	0.929	dipikaprakasa	dhipikaprakasa	agent-proposed:approve:D-exact_after_key_repair
9834	9_8_b_122	D	0.929	danabhagavata	dhanabhagavata	agent-proposed:approve:D-exact_after_key_repair
33614	9_8_b_122	D	0.929	danabhagavata	dhanabhagavata	agent-proposed:approve:D-exact_after_key_repair
43958	9_8_b_122	D	0.929	danabhagavata	dhanabhagavata	agent-proposed:approve:D-exact_after_key_repair
9627.1	8_322_a_4879	D	0.933	damayanticampu	dhamayanticampu	agent-proposed:approve:D-exact_after_key_repair
43907	8_322_a_4879	D	0.933	damayanticampu	dhamayanticampu	agent-proposed:approve:D-exact_after_key_repair
9819	9_6_a_79	D	0.923	danadinakara	dhanadinakara	agent-proposed:approve:D-exact_after_key_repair
9795	9_1_b_11	D	0.933	daksinyatantra	dhaksinyatantra	agent-proposed:approve:D-exact_after_key_repair
10029	9_55_a_924	D	0.923	diksavidhana	dhiksavidhana	agent-proposed:approve:D-exact_after_key_repair
10029	9_55_a_925	D	0.923	diksavidhana	dhiksavidhana	agent-proposed:approve:D-exact_after_key_repair
9582.1	8_314_a_4732	D	0.933	dattatreyagita	dhattatreyagita	agent-proposed:approve:D-exact_after_key_repair
40210	9_167_a_2711	D	0.923	desikastotra	dhesikastotra	agent-proposed:approve:D-exact_after_key_repair
10281	9_120_b_2027	D	0.933	devarajayajvan	dhevarajayajvan	agent-proposed:approve:D-exact_after_key_repair
10281	9_120_b_2028	D	0.933	devarajayajvan	dhevarajayajvan	agent-proposed:approve:D-exact_after_key_repair
10025	8_345_b_5276	D	0.857	diksaprakarana	dhasaprakarana	agent-proposed:reject:D-person_vs_work
10025	8_360_b_5508	D	0.857	diksaprakarana	dhasaprakarana	agent-proposed:reject:D-edit_distance_unsupported
10025	9_174_a_2872	D	0.857	diksaprakarana	dhosaprakarana	agent-proposed:reject:D-edit_distance_unsupported
10025	9_54_b_914	D	0.933	diksaprakarana	dhiksaprakarana	agent-proposed:approve:D-exact_after_key_repair
9741	8_348_b_5336	D	0.933	dasamukhavadha	dhasamukhavadha	agent-proposed:approve:D-exact_after_key_repair
10496	9_189_b_3176	D	0.929	dvandvadikosa	dhvandvadikosa	agent-proposed:approve:D-exact_after_key_repair
44002	9_56_a_936	D	0.923	diksasekhara	dhiksasekhara	agent-proposed:approve:D-exact_after_key_repair
10379	9_162_a_2593	D	0.929	devendrasrama	dhevendrasrama	agent-proposed:approve:D-exact_after_key_repair
9824	9_7_a_98	D	0.923	danapaddhati	dhanapaddhati	agent-proposed:approve:D-exact_after_key_repair
43954	9_7_a_98	D	0.923	danapaddhati	dhanapaddhati	agent-proposed:approve:D-exact_after_key_repair
9992	9_46_a_760	D	0.929	divakaradatta	dhivakaradatta	agent-proposed:approve:D-exact_after_key_repair
30951	8_289_b_4310	D	0.923	daksasamhita	dhaksasamhita	agent-proposed:approve:D-exact_after_key_repair
30951	8_289_b_4311	D	0.923	daksasamhita	dhaksasamhita	agent-proposed:approve:D-exact_after_key_repair
9908	9_21_a_335	D	0.929	damodaradatta	dhamodaradatta	agent-proposed:approve:D-exact_after_key_repair
30991	9_21_a_335	D	0.929	damodaradatta	dhamodaradatta	agent-proposed:approve:D-exact_after_key_repair
10167	9_91_b_1478	D	0.933	durvasomahiman	dhurvasomahiman	agent-proposed:approve:D-exact_after_key_repair
10307	9_130_a_2167	D	0.923	devajibhatta	dhevajibhatta	agent-proposed:approve:D-exact_after_key_repair
10347	9_141_a_2377	D	0.923	devibhujanga	dhevibhujanga	agent-proposed:approve:D-exact_after_key_repair
33722	9_141_a_2377	D	0.923	devibhujanga	dhevibhujanga	agent-proposed:approve:D-exact_after_key_repair
44128	9_203_a_3485	D	0.933	dvarakapattala	dhvarakapattala	agent-proposed:approve:D-exact_after_key_repair
9827	9_7_b_103	D	0.923	danaparijata	dhanaparijata	agent-proposed:approve:D-exact_after_key_repair
40179	9_7_b_103	D	0.923	danaparijata	dhanaparijata	agent-proposed:approve:D-exact_after_key_repair
43955	9_7_b_103	D	0.923	danaparijata	dhanaparijata	agent-proposed:approve:D-exact_after_key_repair
9736	8_346_b_5286	D	0.933	dasabalakarika	dhasabalakarika	agent-proposed:approve:D-exact_after_key_repair
33587	8_346_b_5286	D	0.933	dasabalakarika	dhasabalakarika	agent-proposed:approve:D-exact_after_key_repair
9828	9_7_b_105	D	0.929	danaprakarana	dhanaprakarana	agent-proposed:approve:D-exact_after_key_repair
10083	9_75_b_1179	D	0.929	durgabhanjana	dhurgabhanjana	agent-proposed:approve:D-exact_after_key_repair
33667	9_75_b_1179	D	0.929	durgabhanjana	dhurgabhanjana	agent-proposed:approve:D-exact_after_key_repair
10442	9_174_a_2869	D	0.923	dosaparihara	dhosaparihara	agent-proposed:approve:D-exact_after_key_repair
40212	9_174_a_2869	D	0.923	dosaparihara	dhosaparihara	agent-proposed:approve:D-exact_after_key_repair
33645	9_42_b_700	D	0.933	dinesvaramisra	dhinesvaramisra	agent-proposed:approve:D-exact_after_key_repair
10554	9_205_b_3543	D	0.929	dvijarajodaya	dhvijarajodaya	agent-proposed:approve:D-exact_after_key_repair
43937	8_358_b_5440	D	0.923	dasasamskara	dhasasamskara	agent-proposed:approve:D-exact_after_key_repair
10550	9_205_a_3522	D	0.923	dvikarmavada	dhvikarmavada	agent-proposed:approve:D-exact_after_key_repair
9815	9_5_a_71	D	0.923	danacandrika	dhanacandrika	agent-proposed:approve:D-exact_after_key_repair
30981	9_5_a_71	D	0.923	danacandrika	dhanacandrika	agent-proposed:approve:D-exact_after_key_repair
33610	9_5_a_71	D	0.923	danacandrika	dhanacandrika	agent-proposed:approve:D-exact_after_key_repair
43950	9_5_a_71	D	0.923	danacandrika	dhanacandrika	agent-proposed:approve:D-exact_after_key_repair
10450	9_177_b_2957	D	0.929	dramidabhasya	dhramidabhasya	agent-proposed:approve:D-exact_after_key_repair
33752	9_172_b_2821	D	0.923	daivadarpana	dhaivadarpana	agent-proposed:approve:D-exact_after_key_repair
10257	9_113_b_1895	D	0.929	devaprakasini	dhevaprakasini	agent-proposed:approve:D-exact_after_key_repair
44049	9_108_b_1817	D	0.929	devadasamisra	dhevadasamisra	agent-proposed:approve:D-exact_after_key_repair
9846	9_10_b_150	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
9846	9_11_a_151	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
33619	9_10_b_150	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
33619	9_11_a_151	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
40183	9_10_b_150	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
40183	9_11_a_151	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
43960	9_10_b_150	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
43960	9_11_a_151	D	0.929	danavakyavali	dhanavakyavali	agent-proposed:approve:D-exact_after_key_repair
9543	8_303_a_4523	D	0.923	dagdhamarana	dhagdhamarana	agent-proposed:approve:D-exact_after_key_repair
10152	9_88_a_1417	D	0.867	durghatodghata	dhurghatoddhata	agent-proposed:reject:D-edit_distance_unsupported
10422	9_170_b_2792	D	0.933	daivajnadipika	dhaivajnadipika	agent-proposed:approve:D-exact_after_key_repair
10162	9_90_b_1459	D	0.923	durlabharaja	dhurlabharaja	agent-proposed:approve:D-exact_after_key_repair
10162	9_90_b_1460	D	0.923	durlabharaja	dhurlabharaja	agent-proposed:approve:D-exact_after_key_repair
