repo	commit	path	kind	loc	contour	live_edge	disposition	evidence
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/ab_report.py	source	283	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/arm_b_control.py	source	280	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/build_ab_review_sheet.py	source	289	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/collect_arm_a.py	source	180	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/coverage_gap.py	source	98	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/deepseek_arm.py	source	802	3	import-depth-1	reviewed	RussianTranslation/src/pilot/h1210/prep_pack.py:68 import deepseek_arm | RussianTranslation/src/tm_retrieval_eval.py:495 import deepseek_arm | RussianTranslation/src/rv_divergence_type.py:64 import deepseek_arm
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/det_gate.py	source	211	6	import-depth-1	reviewed	RussianTranslation/src/pilot/h1210/prep_pack.py:69 import det_gate | RussianTranslation/src/pilot/h1210/deepseek_arm.py:51 import det_gate | RussianTranslation/src/pilot/cache_generation_pairs.py:40 import det_gate
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/dual_metric_breakdown.py	source	122	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/extract_verdicts.py	source	47	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2591/b1_recover_tokens.py	source	127	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2591/b1_transcripts.py	source	89	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2598/b1_limit_window_probe.py	source	148	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2598/b2_whole_card_pool.py	source	98	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2612/decompose_margin.py	source	109	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2612/regrade_receipt.py	source	92	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/h2612/timeout_probe.py	source	125	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/length_breakdown.py	source	121	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/pack_chunks.py	source	76	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/prep_context_compare.py	source	1755	3	import-depth-2	reviewed	RussianTranslation/src/pilot/h1210/prep_context_compare_selftest.py:36 import prep_context_compare
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/prep_context_compare_selftest.py	test	982	6	import-depth-1	reviewed	RussianTranslation/src/pilot/window_selftest.py:8839 import prep_context_compare_selftest | RussianTranslation/src/pilot/h1210/prep_context_compare.py:1627 import prep_context_compare_selftest
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/prep_pack.py	source	1793	3	entrypoint	reviewed	.github/workflows/ci.yml:105 | .github/workflows/ci.yml:247 | .github/workflows/ci.yml:247
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/qc_gloss_arity.py	source	76	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/refresh_after_fill.py	source	112	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/select_ab100.py	source	368	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/select_ab40_subset.py	source	142	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/slim_audit.py	source	67	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/status_vs_audit.py	source	84	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/test_deepseek_stream.py	source	29	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1210/tm_question_catalog_selftest.py	test	50	5	entrypoint	reviewed	.github/workflows/ci.yml:106 | .github/workflows/ci.yml:248 | .github/workflows/ci.yml:248
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1339_offline_bench.py	source	746	6	entrypoint	reviewed	.github/workflows/ci.yml:291 | .github/workflows/ci.yml:291 | .github/workflows/ci.yml:316
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1339_population_rederive.py	source	236	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h1447/build_plan.py	source	88	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:1338 | RussianTranslation/.ai_state.md:1338
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2136_sonnet_independent_check.py	source	126	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2138_ceiling_derive.py	source	139	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2158_key_shape.py	source	89	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2158_liveness_probe.py	source	126	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2158_route_ab.py	source	378	3	import-depth-1	reviewed	RussianTranslation/src/pilot/headless_worker_selftest.py:1333 import h2158_route_ab
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2158_route_ab_report.py	source	198	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2160_batch_shape_probe.py	source	128	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:992 | RussianTranslation/.ai_state.md:992
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2160_regen_medium50.py	source	149	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:990 | RussianTranslation/.ai_state.md:990
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2189_min_profile.py	source	341	4	entrypoint	reviewed	RussianTranslation/src/pilot/RUN_FREQ_MAX.md:136 | RussianTranslation/.ai_state.md:4338
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2189_profile_ab.py	source	431	4	entrypoint	reviewed	RussianTranslation/.ai_state.md:150
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2189_profile_ab_selftest.py	test	242	4	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2250_amortisation_table.py	source	159	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2250_card_turns.py	source	54	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2251_content_equivalence.py	source	316	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2251_tag_compare.py	source	339	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:3643 | RussianTranslation/.ai_state.md:3643
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2253_bisect_signature.py	source	69	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2254_parity_restamp.py	source	84	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2299_series_analysis.py	source	239	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:770
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2313_timeout_distribution.py	source	86	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2375_prompt_extract.py	source	46	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h2504_parity_restamp.py	source	59	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h3_byte_probe.py	source	87	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:4730
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h809_selftest.py	test	199	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:5238 | RussianTranslation/.ai_state.md:5251
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h963_c4_gate0_probe.py	source	765	6	entrypoint	reviewed	.github/workflows/ci.yml:113 | .github/workflows/ci.yml:290 | .github/workflows/ci.yml:290
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h963_c4_pilot_bind.py	source	148	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h963_c4_pilot_candidates.py	source	101	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/h963_c4_pilot_snapshot.py	source	161	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/harvest_launch_stats.py	source	439	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:5267
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/headless_worker.py	source	1658	4	entrypoint	reviewed	.github/workflows/ci.yml:107 | ~/.claude/commands/pwg-bounded-run.md:12
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/headless_worker_selftest.py	test	2044	4	entrypoint	reviewed	.github/workflows/ci.yml:249 | .github/workflows/ci.yml:249
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/host_state.py	source	251	3	import-depth-1	reviewed	RussianTranslation/src/pilot/max_account_orchestrator.py:19 import host_state | RussianTranslation/src/pilot/h963_c4_gate0_probe.py:81 import host_state
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/lane_guard.py	source	240	2	entrypoint	reviewed	.github/workflows/ci.yml:279 | .github/workflows/ci.yml:279
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/lane_spotcheck_tick.py	source	196	3	entrypoint	reviewed	.github/workflows/ci.yml:280 | .github/workflows/ci.yml:280
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/lang_parity_check.py	source	192	6	entrypoint	reviewed	.github/workflows/ci.yml:271 | .github/workflows/ci.yml:271 | RussianTranslation/src/pilot/RUN_FREQ_MAX.md:60
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/latency_payload_sweep.py	source	209	3	entrypoint	reviewed	.github/workflows/ci.yml:114
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/latency_sweep_analyze.py	source	210	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/layer_presence_audit.py	source	117	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:2359
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/layer_versions.py	source	276	1	entrypoint	reviewed	RussianTranslation/.ai_state.md:2247 | RussianTranslation/.ai_state.md:2247
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/ls_enrichment_selftest.py	test	184	6	entrypoint	reviewed	.github/workflows/ci.yml:320 | .github/workflows/ci.yml:320 | RussianTranslation/.ai_state.md:5133
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/marker_scan.py	source	142	8	entrypoint	reviewed	.github/workflows/ci.yml:289 | .github/workflows/ci.yml:289
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/max_account_orchestrator.py	source	1990	4	entrypoint	reviewed	.github/workflows/ci.yml:108 | RussianTranslation/deploy/pwg-ru-max-orchestrator.service:10 | RussianTranslation/deploy/pwg-ru-max-orchestrator.service:11
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/max_account_orchestrator_selftest.py	test	1921	4	entrypoint	reviewed	.github/workflows/ci.yml:251 | .github/workflows/ci.yml:251 | RussianTranslation/.ai_state.md:4209
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/migrate_health_probe_log.py	source	113	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/no_pwg_residual_ledger.py	source	263	3	import-depth-1	reviewed	RussianTranslation/src/pilot/requeue_from_audit.py:185 import no_pwg_residual_ledger
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/no_pwg_scale_plan.py	source	539	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:3731 | RussianTranslation/.ai_state.md:3743 | RussianTranslation/.ai_state.md:5234
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/nominals_worklist.py	source	313	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:2218 | RussianTranslation/.ai_state.md:2349 | RussianTranslation/.ai_state.md:2373
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/nonstop_scheduler.py	source	541	2	entrypoint	reviewed	.github/workflows/ci.yml:281 | .github/workflows/ci.yml:281
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/openrouter_worker.py	source	271	4	entrypoint	reviewed	.github/workflows/ci.yml:287 | .github/workflows/ci.yml:287
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/parked_queue.py	source	142	2	entrypoint	reviewed	.github/workflows/ci.yml:277 | .github/workflows/ci.yml:277
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/parse_workflow_cost.py	source	193	8	entrypoint	reviewed	RussianTranslation/.ai_state.md:3309
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/perf_preflight.py	source	520	3	entrypoint	reviewed	RussianTranslation/src/pilot/window_selftest.py:3270 run | RussianTranslation/src/pilot/window_selftest.py:3280 run | RussianTranslation/src/pilot/window_selftest.py:3292 run
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/probe_log.py	source	462	8	entrypoint	reviewed	docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:400 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:400 | RussianTranslation/.ai_state.md:1026
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/proc_tree.py	source	316	4	entrypoint	reviewed	.github/workflows/ci.yml:101
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/promotion_journal.py	source	1237	5	entrypoint	reviewed	.github/workflows/ci.yml:112
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/promotion_journal_selftest.py	test	437	5	entrypoint	reviewed	.github/workflows/ci.yml:253 | .github/workflows/ci.yml:253
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/promotion_receipt.py	source	397	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/promotion_receipt_selftest.py	test	230	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/prompt_compiler.py	source	394	3	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_cache_economy.py:19 import prompt_compiler | RussianTranslation/tests/test_pwg_cache_prep_h2704.py:16 import prompt_compiler | RussianTranslation/src/pilot/cache_generation_pairs.py:41 import prompt_compiler
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/prompt_rule_audit.py	source	1064	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:2653 | RussianTranslation/.ai_state.md:3279 | RussianTranslation/.ai_state.md:3279
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/pwg_batch.py	source	796	4	entrypoint	reviewed	.github/workflows/ci.yml:104
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/pwg_batch_selftest.py	test	277	4	entrypoint	reviewed	.github/workflows/ci.yml:246 | .github/workflows/ci.yml:246
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/repair_h178_da_cards.py	source	131	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/requeue_from_audit.py	source	251	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:5149
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/reservation_timeline.py	source	112	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/root_window_status.py	source	343	2	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/route_compare.py	source	513	4	import-depth-1	reviewed	RussianTranslation/src/pilot/route_compare_selftest.py:22 import route_compare
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/route_compare_selftest.py	test	432	4	entrypoint	reviewed	.github/workflows/ci.yml:245 | .github/workflows/ci.yml:245
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/route_transport.py	source	285	3	import-depth-1	reviewed	RussianTranslation/src/pilot/pwg_batch.py:32 import route_transport | RussianTranslation/src/pilot/route_compare_selftest.py:25 import route_transport | RussianTranslation/src/pilot/anthropic_messages_route.py:19 import route_transport
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/ru_coverage.py	source	173	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:3909
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/run_observability.py	source	194	8	entrypoint	reviewed	.github/workflows/ci.yml:116
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/run_observability_selftest.py	test	43	6	entrypoint	reviewed	.github/workflows/ci.yml:117 | .github/workflows/ci.yml:255 | .github/workflows/ci.yml:255
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/run_real_test.py	source	216	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/sanloss_bundling_fix_probe.py	source	211	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/script_census.py	source	277	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/select_medium50.py	source	154	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:5484 | RussianTranslation/.ai_state.md:5484
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/selftest_isolation.py	source	249	6	import-depth-1	reviewed	RussianTranslation/src/pilot/windows100_selftest.py:14 import selftest_isolation | RussianTranslation/src/pilot/headless_worker_selftest.py:19 import selftest_isolation | RussianTranslation/src/pilot/max_account_orchestrator_selftest.py:21 import selftest_isolation
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/sense_count.py	source	224	3	entrypoint	reviewed	.github/workflows/ci.yml:259 | .github/workflows/ci.yml:259 | RussianTranslation/.ai_state.md:1643
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/softguard_falseflag_measure.py	source	442	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/spot_check_daily.py	source	356	6	entrypoint	reviewed	.github/workflows/ci.yml:278 | .github/workflows/ci.yml:278
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/tnmask_offline.py	source	152	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:5120
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/translation_memory.py	source	2270	5	entrypoint	reviewed	.github/workflows/ci.yml:263 | .github/workflows/ci.yml:263 | RussianTranslation/.ai_state.md:2865
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/trilingual_sample.py	source	98	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/usage_accounting.py	source	183	4	entrypoint	reviewed	.github/workflows/ci.yml:103
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/usage_accounting_selftest.py	test	153	4	entrypoint	reviewed	.github/workflows/ci.yml:240 | .github/workflows/ci.yml:240
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/verb_worklist.py	source	132	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:2435 | RussianTranslation/.ai_state.md:2617
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/watch_upstream.py	source	488	1	entrypoint	reviewed	RussianTranslation/.ai_state.md:2251 | RussianTranslation/.ai_state.md:2251
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/weekly_packet.py	source	222	8	entrypoint	reviewed	.github/workflows/ci.yml:283 | .github/workflows/ci.yml:283
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/window_common.py	source	317	3	entrypoint	reviewed	~/.claude/commands/pwg-drain.md:45
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/window_provenance.py	source	252	3	import-depth-1	reviewed	RussianTranslation/src/pilot/window_selftest.py:48 import window_provenance | RussianTranslation/src/pilot/audit_window.py:46 import window_provenance | RussianTranslation/src/pilot/window_reports.py:20 import window_provenance
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/window_reports.py	source	701	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:5266
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/window_selftest.py	test	9310	6	entrypoint	reviewed	.github/workflows/ci.yml:260 | .github/workflows/ci.yml:260 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:613
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/windows100_selftest.py	test	83	6	entrypoint	reviewed	.github/workflows/ci.yml:115 | .github/workflows/ci.yml:254 | .github/workflows/ci.yml:254
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/workflow_payload.py	source	189	8	import-depth-1	reviewed	RussianTranslation/src/pilot/window_selftest.py:46 import workflow_payload | RussianTranslation/tests/test_h2252_boundary_refusals.py:33 import workflow_payload | RussianTranslation/src/pilot/audit_window.py:45 import workflow_payload
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/wrapper_defect_scan.py	source	107	3	import-depth-1	reviewed	RussianTranslation/src/pilot/window_selftest.py:1722 import wrapper_defect_scan | RussianTranslation/src/pilot/d4_boundary_wrap.py:76 import wrapper_defect_scan | RussianTranslation/src/pilot/fix_wrapper_defects.py:36 import wrapper_defect_scan
SanskritLexicography	af58b3b01836	RussianTranslation/src/pilot/xref_vocab.py	source	20	3	import-depth-1	reviewed	RussianTranslation/src/pilot/window_selftest.py:8484 import xref_vocab | RussianTranslation/src/pilot/gen_opt_harness2.py:868 import xref_vocab | RussianTranslation/src/pilot/audit_window_en.py:156 import xref_vocab
SanskritLexicography	af58b3b01836	RussianTranslation/src/pipeline_version.py	source	502	6	import-depth-1	reviewed	RussianTranslation/src/government_census.py:261 import pipeline_version | RussianTranslation/src/promote_final_cards.py:46 import pipeline_version | RussianTranslation/src/run_batch.py:31 import pipeline_version
SanskritLexicography	af58b3b01836	RussianTranslation/src/placement_axis_check.py	source	335	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:6 | RussianTranslation/.ai_state.md:7 | RussianTranslation/.ai_state.md:11
SanskritLexicography	af58b3b01836	RussianTranslation/src/preflight_remaining_gates.py	source	279	6	entrypoint	reviewed	.github/workflows/ci.yml:402 | .github/workflows/ci.yml:402 | RussianTranslation/.ai_state.md:5532
SanskritLexicography	af58b3b01836	RussianTranslation/src/promote_en.py	source	617	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:1383 | RussianTranslation/.ai_state.md:2451 | RussianTranslation/.ai_state.md:5788
SanskritLexicography	af58b3b01836	RussianTranslation/src/promote_final_cards.py	source	2227	5	entrypoint	reviewed	.github/workflows/ci.yml:262 | .github/workflows/ci.yml:262 | RussianTranslation/.ai_state.md:1388
SanskritLexicography	af58b3b01836	RussianTranslation/src/promote_lock.py	source	242	5	entrypoint	reviewed	RussianTranslation/src/pilot/RUN_FREQ_MAX.md:548 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:530 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:530
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_ab.py	source	111	1	import-depth-1	reviewed	RussianTranslation/src/pilot/build_article_site.py:42 import pwg_ab | RussianTranslation/src/g5_card_render.py:497 import pwg_ab | RussianTranslation/src/pilot/export_mdf_pwg_ru.py:48 import pwg_ab
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_ab_ru.py	source	173	1	import-depth-1	reviewed	RussianTranslation/src/pilot/build_article_site.py:43 import pwg_ab_ru | RussianTranslation/src/review_residue_gate.py:70 import pwg_ab_ru | RussianTranslation/src/pilot/export_mdf_pwg_ru.py:49 import pwg_ab_ru
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_derivation_layer.py	source	200	1	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_mask.py	source	538	1	entrypoint	reviewed	docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:179 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:296 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:296
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_page_index.py	source	226	1	entrypoint	reviewed	RussianTranslation/.ai_state.md:5347 | RussianTranslation/.ai_state.md:5347
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_page_verify.py	source	124	1	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_sources.py	source	126	1	entrypoint	reviewed	RussianTranslation/PIPELINE_HISTORY.md:270
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_canonical.py	source	489	5	import-depth-1	reviewed	RussianTranslation/src/pwg_tm_migrate_v1.py:22 import pwg_tm_canonical | RussianTranslation/src/pwg_tm_fragmentize.py:28 import pwg_tm_canonical | RussianTranslation/src/pwg_tm_priority.py:27 import pwg_tm_canonical
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_export_core.py	source	876	5	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_tm_export.py:13 import pwg_tm_export_core | RussianTranslation/src/build_tmx.py:441 import pwg_tm_export_core | RussianTranslation/src/pwg_tm_export_loss.py:22 import pwg_tm_export_core
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_export_loss.py	source	104	5	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_tm_export.py:14 import pwg_tm_export_loss
