g_kanda	g_sarga	g_verse	s_kanda	s_sarga	s_verse	score	class
1	29	2					gorresio_only
1	29	3					gorresio_only
1	29	4	1	26	5	0.284	fuzzy
1	29	5					gorresio_only
1	29	6					gorresio_only
1	29	7					gorresio_only
1	29	8					gorresio_only
1	29	10					gorresio_only
1	29	11					gorresio_only
1	29	12					gorresio_only
1	29	13					gorresio_only
1	29	15					gorresio_only
1	29	16					gorresio_only
1	29	18					gorresio_only
1	29	20					gorresio_only
1	29	21					gorresio_only
1	29	22					gorresio_only
1	29	23					gorresio_only
1	29	24	1	26	34	0.342	fuzzy
1	30	1	1	27	1	0.296	fuzzy
1	30	2					gorresio_only
1	30	3					gorresio_only
1	30	4					gorresio_only
1	30	5					gorresio_only
1	30	6					gorresio_only
1	30	7					gorresio_only
1	30	10					gorresio_only
1	30	11	1	27	10	0.371	fuzzy
1	30	12					gorresio_only
1	30	13					gorresio_only
1	30	14	1	27	15	0.291	fuzzy
1	30	15					gorresio_only
1	30	16					gorresio_only
1	30	17					gorresio_only
1	30	18					gorresio_only
1	30	20					gorresio_only
1	30	21					gorresio_only
1	30	22	1	27	22	0.299	fuzzy
1	30	23					gorresio_only
1	30	24					gorresio_only
1	30	25					gorresio_only
1	31	1					gorresio_only
1	31	2	1	28	2	0.278	fuzzy
1	31	3					gorresio_only
1	31	5					gorresio_only
1	31	6					gorresio_only
1	31	7					gorresio_only
1	31	8					gorresio_only
1	31	10					gorresio_only
1	31	11					gorresio_only
1	31	12					gorresio_only
1	31	13					gorresio_only
1	31	14					gorresio_only
1	31	15					gorresio_only
1	31	16					gorresio_only
1	31	17	1	28	17	0.254	fuzzy
1	31	18					gorresio_only
1	31	20					gorresio_only
1	32	1	1	29	1	0.642	matched
1	32	2	1	29	3	0.33	fuzzy
1	32	3					gorresio_only
1	32	4					gorresio_only
1	32	5					gorresio_only
1	32	6					gorresio_only
1	32	7					gorresio_only
1	32	8					gorresio_only
1	32	10					gorresio_only
1	32	11	1	29	18	0.257	fuzzy
1	32	12					gorresio_only
1	32	13					gorresio_only
1	32	14					gorresio_only
1	32	15					gorresio_only
1	32	16					gorresio_only
1	32	17					gorresio_only
1	32	18	1	29	24	0.351	fuzzy
1	32	20					gorresio_only
1	32	21					gorresio_only
1	32	22	1	29	29	0.327	fuzzy
1	32	23					gorresio_only
1	32	24					gorresio_only
1	33	1					gorresio_only
1	33	2	1	30	2	0.254	fuzzy
1	33	3					gorresio_only
1	33	4	1	30	4	0.264	fuzzy
1	33	5					gorresio_only
1	33	6					gorresio_only
1	33	7					gorresio_only
1	33	8					gorresio_only
1	33	10	1	30	11	0.275	fuzzy
1	33	11					gorresio_only
1	33	12					gorresio_only
1	33	13					gorresio_only
1	33	14					gorresio_only
1	33	15					gorresio_only
1	33	16	1	30	22	0.284	fuzzy
1	33	18					gorresio_only
1	33	20	1	30	23	0.254	fuzzy
1	33	21					gorresio_only
1	33	22					gorresio_only
1	33	23	1	30	25	0.348	fuzzy
1	34	1	1	31	1	0.25	fuzzy
1	34	2	1	31	2	0.347	fuzzy
1	34	3					gorresio_only
1	34	4	1	31	4	0.402	fuzzy
1	34	5	1	31	5	0.455	matched
1	34	6					gorresio_only
1	34	7	1	31	7	0.404	fuzzy
1	34	8					gorresio_only
1	34	10					gorresio_only
1	34	11	1	31	11	0.379	fuzzy
1	34	12					gorresio_only
1	34	13					gorresio_only
1	34	14	1	31	15	0.427	fuzzy
1	34	16					gorresio_only
1	34	17	1	31	18	0.423	fuzzy
1	34	18					gorresio_only
1	34	20	1	31	22	0.288	fuzzy
1	34	21					gorresio_only
1	34	22					gorresio_only
1	34	23					gorresio_only
1	35	1					gorresio_only
1	35	2	1	32	3	0.313	fuzzy
1	35	3	1	32	4	0.271	fuzzy
1	35	4					gorresio_only
1	35	5	1	32	6	0.431	fuzzy
1	35	6					gorresio_only
1	35	7	1	32	9	0.671	matched
1	35	11	1	32	11	0.328	fuzzy
1	35	13					gorresio_only
1	35	14	1	32	16	0.324	fuzzy
1	35	15					gorresio_only
1	35	16					gorresio_only
1	35	18					gorresio_only
1	35	20					gorresio_only
1	35	21	1	32	24	0.481	matched
1	35	22	1	32	25	0.815	matched
1	35	23	1	32	26	0.38	fuzzy
1	35	24	1	33	1	0.844	matched
1	35	25					gorresio_only
1	35	26					gorresio_only
1	35	27					gorresio_only
1	35	28					gorresio_only
1	35	30					gorresio_only
1	35	31					gorresio_only
1	35	32					gorresio_only
1	35	33					gorresio_only
1	35	34					gorresio_only
1	35	35					gorresio_only
1	35	36					gorresio_only
1	35	37					gorresio_only
1	35	38					gorresio_only
1	35	40					gorresio_only
1	35	41					gorresio_only
1	35	42					gorresio_only
1	35	43					gorresio_only
1	35	44					gorresio_only
1	35	45					gorresio_only
1	35	46	1	33	24	0.333	fuzzy
1	35	50					gorresio_only
1	35	51					gorresio_only
1	36	1					gorresio_only
1	36	2	1	34	2	0.336	fuzzy
1	36	3	1	34	3	0.31	fuzzy
1	36	4	1	34	4	0.483	matched
1	36	5	1	34	5	0.333	fuzzy
1	36	6					gorresio_only
1	36	7	1	34	7	0.529	matched
1	36	8	1	34	8	0.337	fuzzy
1	36	9	1	34	9	0.406	fuzzy
1	36	10	1	34	10	0.358	fuzzy
1	36	11	1	34	11	0.562	matched
1	36	12	1	34	12	0.392	fuzzy
1	36	13	1	34	13	0.644	matched
1	36	14	1	34	14	0.364	fuzzy
1	36	15	1	34	15	0.759	matched
1	36	16					gorresio_only
1	36	17					gorresio_only
1	36	18					gorresio_only
1	36	19	1	34	19	0.304	fuzzy
1	37	1	1	35	1	0.317	fuzzy
1	37	3					gorresio_only
1	37	4	1	35	4	0.45	matched
1	37	5					gorresio_only
1	37	6	1	35	9	0.485	moved
1	37	7	1	35	7	0.515	matched
1	37	8	1	35	8	0.547	matched
1	37	10	1	35	10	0.475	matched
1	37	11	1	35	11	0.358	fuzzy
1	37	12	1	35	12	0.387	fuzzy
1	37	13	1	35	13	0.379	fuzzy
1	37	14	1	35	14	0.423	fuzzy
1	37	15	1	35	15	0.381	fuzzy
1	37	16					gorresio_only
1	37	17					gorresio_only
1	37	18	1	35	18	0.339	fuzzy
1	37	20	1	35	20	0.256	fuzzy
1	37	21	1	35	21	0.469	matched
1	37	22	1	35	22	0.284	fuzzy
1	37	23					gorresio_only
1	38	1					gorresio_only
1	38	2					gorresio_only
1	38	3					gorresio_only
1	38	4					gorresio_only
1	38	5	1	36	4	0.357	fuzzy
1	38	6					gorresio_only
1	38	7	1	36	6	0.288	fuzzy
1	38	8					gorresio_only
1	38	10					gorresio_only
1	38	11	1	36	9	0.337	fuzzy
1	38	12					gorresio_only
1	38	13					gorresio_only
1	38	14					gorresio_only
1	38	15					gorresio_only
1	38	16	1	36	15	0.396	fuzzy
1	38	17					gorresio_only
1	38	18					gorresio_only
1	38	20					gorresio_only
1	38	21	1	36	16	0.257	fuzzy
1	38	22	1	36	17	0.289	fuzzy
1	38	23	1	36	18	0.325	fuzzy
1	38	24					gorresio_only
1	38	25	1	36	21	0.33	fuzzy
1	38	26					gorresio_only
1	38	27	1	36	23	0.3	fuzzy
1	38	28	1	36	24	0.408	fuzzy
1	38	29					gorresio_only
1	38	30	1	36	26	0.438	fuzzy
1	38	31	1	36	27	0.644	matched
1	39	1	1	37	1	0.279	fuzzy
1	39	2	1	37	2	0.495	matched
1	39	3	1	37	3	0.473	matched
1	39	4	1	37	4	0.304	fuzzy
1	39	5	1	37	5	0.287	fuzzy
1	39	6	1	37	9	0.269	fuzzy
1	39	7					gorresio_only
1	39	8					gorresio_only
1	39	10					gorresio_only
1	39	11					gorresio_only
1	39	12					gorresio_only
1	39	13					gorresio_only
1	39	14					gorresio_only
1	39	15					gorresio_only
1	39	16					gorresio_only
1	39	17					gorresio_only
1	39	18	1	37	19	0.266	fuzzy
1	39	20					gorresio_only
1	39	21					gorresio_only
1	39	22					gorresio_only
1	39	23	1	37	23	0.387	fuzzy
1	39	24					gorresio_only
1	39	25	1	37	25	0.369	fuzzy
1	39	26	1	37	29	0.425	fuzzy
1	39	28					gorresio_only
1	39	30	1	37	30	0.558	matched
1	39	31					gorresio_only
1	39	32					gorresio_only
1	40	1	1	38	1	0.27	fuzzy
1	40	2	1	38	2	0.72	matched
1	40	3					gorresio_only
1	40	4					gorresio_only
1	40	5	1	38	5	0.471	matched
1	40	6	1	38	6	0.596	matched
1	40	7	1	38	7	0.348	fuzzy
1	40	8	1	38	8	0.438	fuzzy
1	40	10	1	38	10	0.274	fuzzy
1	40	11					gorresio_only
1	40	12					gorresio_only
1	40	13	1	38	13	0.345	fuzzy
1	40	14	1	38	14	0.42	fuzzy
1	40	15	1	38	15	0.387	fuzzy
1	40	16					gorresio_only
1	40	17	1	38	17	0.311	fuzzy
1	40	18	1	38	18	0.571	matched
1	40	20	1	38	22	0.294	fuzzy
1	40	21	1	38	23	0.32	fuzzy
1	40	23					gorresio_only
1	41	1	1	39	1	0.656	matched
1	41	2	1	39	2	0.319	fuzzy
1	41	3					gorresio_only
1	41	4					gorresio_only
1	41	5					gorresio_only
1	41	6					gorresio_only
1	41	7					gorresio_only
1	41	8					gorresio_only
1	41	9					gorresio_only
1	41	10					gorresio_only
1	41	11	1	39	11	0.262	fuzzy
1	41	12					gorresio_only
1	41	13					gorresio_only
1	41	14					gorresio_only
1	41	15					gorresio_only
1	41	16					gorresio_only
1	41	17	1	39	16	0.722	matched
1	41	18					gorresio_only
1	41	19					gorresio_only
1	41	20	1	39	18	0.387	fuzzy
1	41	21					gorresio_only
1	41	22					gorresio_only
1	41	23					gorresio_only
1	41	24	1	39	22	0.377	fuzzy
1	41	25	1	39	23	0.495	matched
1	41	26	1	39	24	0.303	fuzzy
1	41	27	1	39	25	0.297	fuzzy
1	41	28	1	39	26	0.443	fuzzy
1	41	29					gorresio_only
1	42	1					gorresio_only
1	42	3					gorresio_only
1	42	4	1	40	5	0.26	fuzzy
1	42	5	1	40	6	0.296	fuzzy
1	42	6					gorresio_only
1	42	7					gorresio_only
1	42	8					gorresio_only
1	42	10					gorresio_only
1	42	11	1	40	12	0.25	fuzzy
1	42	12	1	40	13	0.402	fuzzy
1	42	13					gorresio_only
1	42	14					gorresio_only
1	42	15					gorresio_only
1	42	16					gorresio_only
1	42	17					gorresio_only
1	42	18					gorresio_only
1	42	19	1	40	20	0.257	fuzzy
1	42	20					gorresio_only
1	42	21	1	40	22	0.28	fuzzy
1	42	22					gorresio_only
1	42	23					gorresio_only
1	42	24					gorresio_only
1	42	25	1	40	28	0.268	fuzzy
1	42	26	1	40	30	0.407	fuzzy
1	43	1	1	41	1	0.636	matched
1	43	2					gorresio_only
1	43	3					gorresio_only
1	43	4					gorresio_only
1	43	5	1	41	5	0.35	fuzzy
1	43	6					gorresio_only
1	43	7					gorresio_only
1	43	8	1	41	8	0.459	matched
1	43	10	1	41	10	0.49	matched
1	43	11					gorresio_only
1	43	12	1	41	12	0.805	matched
1	43	13					gorresio_only
1	43	14					gorresio_only
1	43	15	1	41	15	0.527	matched
1	43	16					gorresio_only
1	43	17	1	41	17	0.819	matched
1	43	18	1	41	18	0.358	fuzzy
1	43	20					gorresio_only
1	43	21					gorresio_only
1	43	22	1	41	21	0.33	fuzzy
1	43	23	1	41	22	0.423	fuzzy
1	43	24	1	41	23	0.404	fuzzy
1	43	25					gorresio_only
1	43	26	1	41	25	0.622	matched
1	43	27	1	41	26	0.263	fuzzy
1	44	1	1	42	1	0.31	fuzzy
1	44	2	1	42	2	0.724	matched
1	44	3					gorresio_only
1	44	4					gorresio_only
1	44	5					gorresio_only
1	44	6					gorresio_only
1	44	7	1	42	9	0.272	fuzzy
1	44	8	1	42	10	0.333	fuzzy
1	44	10					gorresio_only
1	44	11					gorresio_only
1	44	12					gorresio_only
1	44	13					gorresio_only
1	44	14					gorresio_only
1	44	15	1	42	17	0.268	fuzzy
1	44	16	1	42	21	0.611	matched
1	44	17					gorresio_only
1	44	18					gorresio_only
1	44	20	1	42	22	0.312	fuzzy
1	44	21					gorresio_only
1	44	22					gorresio_only
1	44	23					gorresio_only
1	44	24					gorresio_only
1	44	25					gorresio_only
1	45	1					gorresio_only
1	45	2					gorresio_only
1	45	4	1	43	2	0.287	fuzzy
1	45	5					gorresio_only
1	45	6					gorresio_only
1	45	7					gorresio_only
1	45	8					gorresio_only
1	45	10					gorresio_only
1	45	11					gorresio_only
1	45	12	1	43	17	0.307	fuzzy
1	45	14	1	43	19	0.465	matched
1	45	15					gorresio_only
1	45	16					gorresio_only
1	45	17					gorresio_only
1	45	18	1	43	22	0.505	matched
1	45	20	1	43	25	0.287	fuzzy
1	45	21					gorresio_only
1	45	22	1	43	27	0.273	fuzzy
1	45	24					gorresio_only
1	45	25					gorresio_only
1	45	26	1	43	32	0.366	fuzzy
1	45	27					gorresio_only
1	45	30	1	43	33	0.709	matched
1	45	31	1	44	1	0.271	fuzzy
1	45	32					gorresio_only
1	45	33					gorresio_only
1	45	34					gorresio_only
1	45	36					gorresio_only
1	45	37					gorresio_only
1	45	38					gorresio_only
1	45	40					gorresio_only
1	45	41					gorresio_only
1	45	42					gorresio_only
1	45	43					gorresio_only
1	45	44	1	44	7	0.706	matched
1	45	45	1	44	8	0.544	matched
1	45	46	1	44	9	0.449	fuzzy
1	45	47	1	44	10	0.484	matched
1	45	48	1	44	11	0.723	matched
1	45	49	1	44	12	0.581	matched
1	45	50	1	44	13	0.327	fuzzy
1	45	51	1	44	14	0.872	matched
1	45	52	1	44	15	0.33	fuzzy
1	45	53					gorresio_only
1	45	54					gorresio_only
1	45	55	1	44	19	0.298	fuzzy
1	45	56	1	44	20	0.62	matched
1	45	57	1	44	22	0.257	fuzzy
1	46	1	1	45	1	0.333	fuzzy
1	46	2	1	45	2	0.286	fuzzy
1	46	3					gorresio_only
1	46	4	1	45	4	0.27	fuzzy
1	46	5	1	45	5	0.33	fuzzy
1	46	6					gorresio_only
1	46	8					gorresio_only
1	46	10	1	45	10	0.292	fuzzy
1	46	11	1	45	11	0.271	fuzzy
1	46	12	1	45	12	0.349	fuzzy
1	46	13					gorresio_only
1	46	14					gorresio_only
1	46	16					gorresio_only
1	46	17	1	45	17	0.261	fuzzy
1	46	20					gorresio_only
1	46	21	1	45	18	0.31	fuzzy
1	46	22	1	45	33	0.443	fuzzy
1	46	23					gorresio_only
1	46	24	1	45	34	0.297	fuzzy
1	46	25					gorresio_only
1	46	26					gorresio_only
1	46	27	1	45	37	0.44	fuzzy
1	46	28					gorresio_only
1	46	30					gorresio_only
1	46	31					gorresio_only
1	46	32					gorresio_only
1	46	33					gorresio_only
1	46	34					gorresio_only
1	46	35					gorresio_only
1	47	1	1	46	1	0.367	fuzzy
1	47	2	1	46	2	0.455	matched
1	47	3	1	46	3	0.343	fuzzy
1	47	4	1	46	4	0.821	matched
1	47	5	1	46	5	0.702	matched
1	47	6					gorresio_only
1	47	7	1	46	8	0.274	fuzzy
1	47	8					gorresio_only
1	47	10					gorresio_only
1	47	11	1	46	12	0.282	fuzzy
1	47	12					gorresio_only
1	47	13					gorresio_only
1	47	14					gorresio_only
1	47	15					gorresio_only
1	47	16	1	46	17	0.516	matched
1	47	17					gorresio_only
1	47	18					gorresio_only
1	47	20	1	46	19	0.283	fuzzy
1	47	21	1	46	21	0.516	matched
1	47	22	1	46	22	0.263	fuzzy
1	47	23					gorresio_only
1	48	1					gorresio_only
1	48	2	1	47	2	0.279	fuzzy
1	48	3					gorresio_only
1	48	4					gorresio_only
1	48	5					gorresio_only
1	48	6					gorresio_only
1	48	7					gorresio_only
1	48	8					gorresio_only
1	48	10					gorresio_only
1	48	11	1	47	8	0.277	fuzzy
1	48	12	1	47	10	1.0	matched
1	48	13	1	47	11	0.656	matched
1	48	14	1	47	12	0.327	fuzzy
1	48	16					gorresio_only
1	48	17					gorresio_only
1	48	18	1	47	16	0.34	fuzzy
1	48	20	1	47	18	0.294	fuzzy
1	48	21	1	47	19	0.31	fuzzy
1	48	22					gorresio_only
1	48	23					gorresio_only
1	48	24	1	47	22	0.798	matched
1	48	25					gorresio_only
1	48	26					gorresio_only
1	49	1	1	48	9	0.57	moved
1	49	2					gorresio_only
1	49	3					gorresio_only
1	49	4	1	48	3	0.295	fuzzy
1	49	5					gorresio_only
1	49	6	1	50	21	0.515	moved
1	49	7	1	48	7	0.438	fuzzy
1	49	8	1	48	8	0.267	fuzzy
1	49	10	1	48	10	0.276	fuzzy
1	49	11	1	48	11	0.372	fuzzy
1	49	12	1	48	12	0.281	fuzzy
1	49	13					gorresio_only
1	49	14	1	48	14	0.342	fuzzy
1	49	15					gorresio_only
1	49	16					gorresio_only
1	49	17	1	48	17	0.297	fuzzy
1	49	18					gorresio_only
1	49	20	1	48	20	0.322	fuzzy
1	49	21	1	48	21	0.562	matched
1	49	22					gorresio_only
1	49	23	1	48	23	0.324	fuzzy
1	49	24					gorresio_only
1	49	25					gorresio_only
1	49	26					gorresio_only
1	49	27					gorresio_only
1	49	28					gorresio_only
1	49	30					gorresio_only
1	49	31	1	48	31	0.256	fuzzy
1	49	32					gorresio_only
1	49	33					gorresio_only
1	49	34					gorresio_only
1	50	1	1	49	1	0.418	fuzzy
1	50	2	1	49	2	0.342	fuzzy
1	50	3					gorresio_only
1	50	4	1	49	4	0.532	matched
1	50	5	1	49	5	0.267	fuzzy
1	50	6	1	49	6	0.25	fuzzy
1	50	7	1	49	7	0.271	fuzzy
1	50	8					gorresio_only
1	50	10	1	49	9	0.268	fuzzy
1	50	11	1	49	10	0.434	fuzzy
1	50	12					gorresio_only
1	50	13	1	49	12	0.394	fuzzy
1	50	14	1	49	13	0.263	fuzzy
1	50	15	1	49	14	0.841	matched
1	50	16					gorresio_only
1	50	17	1	49	16	0.772	matched
1	50	18					gorresio_only
1	50	21					gorresio_only
1	50	23					gorresio_only
1	50	24	1	49	22	0.362	fuzzy
1	51	1					gorresio_only
1	51	2					gorresio_only
1	51	3	1	50	3	0.276	fuzzy
1	51	4					gorresio_only
1	51	5	1	50	5	0.5	matched
1	51	6	1	50	6	0.442	fuzzy
1	51	7					gorresio_only
1	51	8					gorresio_only
1	51	11					gorresio_only
1	51	13					gorresio_only
1	51	14					gorresio_only
1	51	15					gorresio_only
1	51	16					gorresio_only
1	51	17					gorresio_only
1	51	18					gorresio_only
1	51	20	1	50	22	0.585	matched
1	51	21	1	50	23	0.398	fuzzy
1	51	22					gorresio_only
1	52	1	1	51	1	0.519	matched
1	52	2	1	51	2	0.49	matched
1	52	3	1	51	3	0.294	fuzzy
1	52	4	1	51	4	0.32	fuzzy
1	52	5					gorresio_only
1	52	6	1	51	8	0.44	fuzzy
1	52	7					gorresio_only
1	52	8					gorresio_only
1	52	10	1	51	10	0.505	matched
1	52	11	1	51	11	0.342	fuzzy
1	52	12	1	51	12	0.614	matched
1	52	13					gorresio_only
1	52	14					gorresio_only
1	52	15					gorresio_only
1	52	16	1	51	19	0.467	moved
1	52	17	1	51	17	0.423	fuzzy
1	52	18	1	51	18	0.732	matched
1	52	20	1	51	20	0.284	fuzzy
1	52	21	1	51	21	0.662	matched
1	52	22	1	51	22	0.294	fuzzy
1	52	23	1	51	23	0.679	matched
1	52	24					gorresio_only
1	52	26	1	51	27	0.296	fuzzy
1	52	27	1	51	28	0.357	fuzzy
1	53	1	1	52	1	0.717	matched
1	53	2	1	52	2	0.281	fuzzy
1	53	3	1	52	3	0.722	matched
1	53	4	1	52	4	0.471	matched
1	53	5	1	52	5	0.636	matched
1	53	6	1	52	9	0.505	moved
1	53	7	1	52	7	0.818	matched
1	53	8	1	52	8	1.0	matched
1	53	10	1	52	10	0.557	matched
1	53	11	1	52	11	0.495	matched
1	53	12	1	52	12	0.574	matched
1	53	13	1	52	13	0.707	matched
1	53	14	1	52	14	0.567	matched
1	53	15	1	52	15	0.557	matched
1	53	16	1	52	19	0.783	moved
1	53	17	1	52	17	0.413	fuzzy
1	53	18	1	52	18	0.596	matched
1	53	20	1	52	20	0.48	matched
1	53	21	1	52	21	0.472	matched
1	53	22					gorresio_only
1	53	23					gorresio_only
1	54	1	1	53	1	0.648	matched
1	54	2	1	53	2	0.431	fuzzy
1	54	3	1	53	3	0.275	fuzzy
1	54	4	1	53	4	0.474	matched
1	54	5	1	53	5	0.589	matched
1	54	6	1	53	7	0.292	fuzzy
1	54	7					gorresio_only
1	54	8					gorresio_only
1	54	10	1	53	8	0.298	fuzzy
1	54	11					gorresio_only
1	54	12	1	53	10	0.376	fuzzy
1	54	13					gorresio_only
1	54	14	1	53	12	0.259	fuzzy
1	54	15	1	53	13	0.294	fuzzy
1	54	16					gorresio_only
1	54	17					gorresio_only
1	54	18	1	53	17	0.276	fuzzy
1	54	20					gorresio_only
1	54	21	1	53	19	0.644	matched
1	54	22	1	53	20	0.807	matched
1	54	23	1	53	22	0.449	fuzzy
1	54	24	1	53	23	1.0	matched
1	54	26	1	53	25	0.427	fuzzy
1	55	1	1	54	1	0.342	fuzzy
1	55	2	1	54	2	0.541	matched
1	55	3	1	54	9	0.495	moved
1	55	4	1	54	4	0.742	matched
1	55	5	1	54	5	0.412	fuzzy
1	55	6	1	54	6	0.34	fuzzy
1	55	7					gorresio_only
1	55	8	1	54	8	0.5	matched
1	55	10	1	54	10	0.688	matched
1	55	11	1	54	11	0.644	matched
1	55	13	1	54	13	0.432	fuzzy
1	55	14	1	54	14	0.477	matched
1	55	15	1	54	15	0.64	matched
1	55	16					gorresio_only
1	55	17	1	54	17	0.568	matched
1	55	18	1	54	18	0.252	fuzzy
1	55	20	1	54	21	0.263	fuzzy
1	55	21					gorresio_only
1	55	22					gorresio_only
1	55	23					gorresio_only
1	56	1	1	55	1	0.518	matched
1	56	2	1	55	2	0.39	fuzzy
1	56	3	1	55	3	0.614	matched
1	56	4	1	55	4	0.711	matched
1	56	5	1	55	5	1.0	matched
1	56	6	1	55	9	0.833	moved
1	56	8	1	55	7	0.496	matched
1	56	10	1	55	10	0.478	matched
1	56	11	1	55	11	0.446	fuzzy
1	56	13					gorresio_only
1	56	14	1	55	14	0.659	matched
1	56	15	1	55	15	0.688	matched
1	56	16					gorresio_only
1	56	17	1	55	17	0.549	matched
1	56	18	1	55	18	0.557	matched
1	56	20	1	55	20	0.352	fuzzy
1	56	21	1	55	21	0.384	fuzzy
1	56	22	1	55	22	0.628	matched
1	56	23	1	55	23	0.339	fuzzy
1	56	24	1	55	24	0.726	matched
1	56	25	1	55	25	0.536	matched
1	56	26	1	55	26	0.747	matched
1	56	27	1	55	27	0.475	matched
1	56	28	1	55	28	0.419	fuzzy
1	57	1	1	56	1	0.574	matched
1	57	2	1	56	3	0.27	fuzzy
1	57	3					gorresio_only
1	57	4	1	56	4	0.308	fuzzy
1	57	5	1	56	6	0.301	fuzzy
1	57	6					gorresio_only
1	57	7					gorresio_only
1	57	8					gorresio_only
1	57	10	1	56	8	0.388	fuzzy
1	57	11	1	56	10	0.308	fuzzy
1	57	13	1	56	13	0.302	fuzzy
1	57	15	1	56	15	0.44	fuzzy
1	57	16					gorresio_only
1	57	17	1	56	17	0.371	fuzzy
1	57	18	1	56	19	0.289	fuzzy
1	57	20					gorresio_only
1	57	21	1	56	21	0.291	fuzzy
1	57	22					gorresio_only
1	57	23	1	56	23	0.317	fuzzy
1	57	24					gorresio_only
1	57	25					gorresio_only
1	58	1					gorresio_only
1	58	2					gorresio_only
1	58	3					gorresio_only
1	58	4					gorresio_only
1	58	6					gorresio_only
1	58	7					gorresio_only
1	59	1					gorresio_only
1	59	2					gorresio_only
1	59	3	1	57	6	0.264	fuzzy
1	59	4	1	57	8	0.256	fuzzy
1	59	5					gorresio_only
1	59	6	1	57	10	0.33	fuzzy
1	59	7					gorresio_only
1	59	8	1	57	11	0.271	fuzzy
1	59	9					gorresio_only
1	59	10	1	57	13	0.375	fuzzy
1	59	11					gorresio_only
1	59	12					gorresio_only
1	59	13					gorresio_only
1	59	14					gorresio_only
1	59	15	1	57	18	0.756	matched
1	59	16	1	57	19	0.404	fuzzy
1	59	17	1	57	20	0.535	matched
1	59	18	1	57	21	0.742	matched
1	59	19	1	57	22	0.303	fuzzy
1	60	1	1	58	1	0.628	matched
1	60	2	1	58	2	0.33	fuzzy
1	60	3					gorresio_only
1	60	4	1	58	3	0.38	fuzzy
1	60	5	1	58	4	0.289	fuzzy
1	60	6					gorresio_only
1	60	7					gorresio_only
1	60	8					gorresio_only
1	60	10					gorresio_only
1	60	12					gorresio_only
1	60	14					gorresio_only
1	60	15					gorresio_only
1	60	16					gorresio_only
1	60	17					gorresio_only
1	60	18	1	58	16	0.361	fuzzy
1	60	21	1	58	18	0.297	fuzzy
1	60	22					gorresio_only
1	60	23	1	58	21	0.277	fuzzy
1	60	24					gorresio_only
1	60	25					gorresio_only
1	60	26	1	58	23	0.288	fuzzy
1	60	27	1	58	24	0.609	matched
1	61	1	1	59	1	0.26	fuzzy
1	61	2	1	59	2	0.596	matched
1	61	3					gorresio_only
1	61	4					gorresio_only
1	61	5					gorresio_only
1	61	6					gorresio_only
1	61	7					gorresio_only
1	61	8					gorresio_only
1	61	10					gorresio_only
1	61	11					gorresio_only
1	61	12					gorresio_only
1	61	13					gorresio_only
1	61	14					gorresio_only
1	61	15	1	59	15	0.268	fuzzy
1	61	16	1	59	19	0.333	fuzzy
1	61	17					gorresio_only
1	61	18					gorresio_only
1	61	20					gorresio_only
1	61	21					gorresio_only
1	61	22	1	59	21	0.324	fuzzy
1	62	1					gorresio_only
1	62	2	1	60	2	0.297	fuzzy
1	62	3					gorresio_only
1	62	4					gorresio_only
1	62	5					gorresio_only
1	62	6					gorresio_only
1	62	7					gorresio_only
1	62	8	1	60	7	0.391	fuzzy
1	62	10					gorresio_only
1	62	11					gorresio_only
1	62	12	1	60	12	0.571	matched
1	62	13	1	60	13	0.811	matched
1	62	14	1	60	14	0.276	fuzzy
1	62	15	1	60	15	0.34	fuzzy
1	62	16					gorresio_only
1	62	17	1	60	17	0.656	matched
